order	family	genus	accepted_name	status	gen_lvl_status	cc	state	locality	formation	period	epoch	Sub_epoch	stage	min_ma	max_ma	collection_no	authorizer	primary_reference
Cingulata	Dasypodidae	Macrochorobates	Macrochorobates_scalabrinii	extinct	extinct	AR	Catamarca	Villavil	Chiquimil (El Jarillal mb)	Neogene	Miocene	Late Miocene	Huayquerian	5.333	11.63	198548	P. Mannion	G. Esteban, N. Nasif, and S. M. Georgieff. 2014. Cronobioestratigrafía del Mioceno tardío – Plioceno temprano, Puerta de Corral Quemado y Villavil, provincia de Catamarca, Argentina. Acta geológica lilloana 26(2):165-192
Cingulata	Dasypodidae	Macrochorobates	Macrochorobates_chapadmalensis	extinct	extinct	AR	Buenos Aires	Monte Hermoso (Farola)	Monte Hermoso	Neogene	Pliocene	Early Pliocene	Montehermosan	3.6	5.333	152062	C. Jaramillo	R. L. Tomassini and C. I. Montalvo. 2013. Taphonomic modes on fluvial deposits of the Monte Hermoso Formation (early Pliocene), Buenos Aires province, Argentina. Palaeogeography, Palaeoclimatology, Palaeoecology 369:282-294
Cingulata	Dasypodidae	Macrochorobates	Macrochorobates	extinct	extinct	AR	Buenos Aires			Neogene	Pliocene	Pliocene (?)	Pliocene (?)	3.3	5.333	207597	P. Mannion	A. Cabrera. 1928. Sobre algunos megaterios pliocenos. Revista del Museo de La Plata 31:339-352
Cingulata	Dasypodidae	Macrochorobates	Macrochorobates	extinct	extinct	AR	Jujuy			Neogene	Miocene	Late Miocene (Huayquerian)	Late Miocene (Huayquerian)	5.333	9	201998	P. Mannion	A. E. Zurita, M. Camacho, and A. R. Miño-Boilini, A. M. Candela, F. Cuadrelli, C. M. Krmpotic, N. Solís. 2017. Xenarthra (Mammalia) from a new late Neogene fossiliferous locality in Northwestern Argentina. Journal of South American Earth Sciences 80:229-236
Cingulata	Dasypodidae	Macrochorobates	Macrochorobates	extinct	extinct	AR	Salta	Palo Pintado		Neogene	Miocene	Late Miocene (Chasicoan-Huayquerian)	Late Miocene (Chasicoan-Huayquerian)	5.333	10	197784	P. Mannion	N. Zimicz, P. Payrola, and C. del Papa. 2018. New, Late Miocene mammalian assemblage from the Palo Pintado Formation (Northwestern Argentina). Journal of South American Earth Sciences 81:31-44
Cingulata	Dasypodidae	Macrochorobates	Macrochorobates_scalabrinii	extinct	extinct	AR	Belén	Catamarca		Neogene	Pliocene	Zanclean (~Montehermosan)	Zanclean (~Montehermosan)	4	5.333	189824	P. Mannion	G. Esteban, S. Georgieff, and N. Nasif, L. Ibáñez, R. Bonini. 2019. Marco estratigráfico, paleontología de vertebrados y paleoambientes del Plioceno de Catamarca, Tucumán y Santiago del Estero, Argentina.  In N. Nasif, G. Esteban, J. Chiesa, A. Chiesa, S. M. Georgrieff (eds.), Mioceno al Pleistoceno del centro y norte de Argentina. Tucumán: Opera Lilloana. 52:348-366
Cingulata	Dasypodidae	Macrochorobates	Macrochorobates_scalabrinii	extinct	extinct	AR	Catamarca	Puerta de Corral Quemado	Andalhuala	Neogene	Miocene	Huayquerian - Montehermosan	Huayquerian - Montehermosan	4	9	198542	P. Mannion	G. Esteban, N. Nasif, and S. M. Georgieff. 2014. Cronobioestratigrafía del Mioceno tardío – Plioceno temprano, Puerta de Corral Quemado y Villavil, provincia de Catamarca, Argentina. Acta geológica lilloana 26(2):165-192
Cingulata	Dasypodidae	Macrochorobates	Macrochorobates_scalabrinii	extinct	extinct	AR	Jujuy	Calahoyo	upper section of Unit A	Neogene	Miocene	Late Miocene (Huayquerian?)	Late Miocene (Huayquerian?)	5.333	9	201998	P. Mannion	S. I. Quiñones, A. R. Miño-Boilini, and A. E. Zurita, S. A. Contreras, C. A. Luna, A. M. Candela, M. Camacho, M. D. Ercoli, N. Solís, D. Brandoni. 2019. New records of Neogene Xenarthra (Mammalia) from eastern Puna (Argentina): diversity and biochronology. Journal of Paleontology 93(6):1258-1275
Cingulata	Dasypodidae	Macrochorobates	Macrochorobates_scalabrinii	extinct	extinct	AR	La Pampa	Cerro La Bota	Cerro Azul	Neogene	Miocene	Early Chasicoan	Early Chasicoan	9	10	152063	C. Jaramillo	D. H. Verzi, C. I. Montalvo, and C. M. Deschamps. 2008. Biostratigraphy and biochronology of the Late Miocene of central Argentina: Evidence from rodents and taphonomy. Geobios 41:145-155
Cingulata	Dasypodidae	Macroeuphractus	Macroeuphractus_a	extinct	extinct	AR	Buenos Aires	Coronel Resales		Neogene	Pliocene	Early Pliocene	Chapadmalan	3.6	5.333	199156	P. Mannion	A. L. Cione and E. P. Tonni. 1996. Reassesment of the Pliocene-Pleistocene continental time scale of Southern South America. Correlation of the type Chapadmalalan with Bolivian sections. Journal of South American Earth Sciences 9(3/4):221-236
Cingulata	Dasypodidae	Macroeuphractus	Macroeuphractus_retusus	extinct	extinct	AR	Entre Rios			Neogene	Pliocene	Early Pliocene	Montehermosan	3.6	5.333	55600	C. Jaramillo	G. J. Scillato-Yané. 1975. Presencia de Macroeuphractus retusus (Xenarthra, Dasypodidae) en el Plioceno del area Mesopotamia (Argentina), Su importancia bioestratigrafica y paleobiogeografica. Ameghiniana 12(4):322-328
Cingulata	Dasypodidae	Macroeuphractus	Macroeuphractus_a	extinct	extinct	AR	Córdoba			Neogene	Pliocene	Late Pliocene (Chapadmalan?)	Late Pliocene (Chapadmalan?)	3.3	4	211573	P. Mannion	A. Tauber, J. Krapovickas, and L. E. Cruz, J. Chiesa. 2019. Estratigrafía, paleontología y paleoambientes del Plioceno de la provincia de Córdoba. Opera lilloana 52: Mioceno al Pleistoceno del centro y norte de Argentina 389(417)
Cingulata	Dasypodidae	Macroeuphractus	Macroeuphractus_morenoi	extinct	extinct	AR	La Pampa	Estancia Ré	Cerro Azul	Neogene	Miocene	Late Miocene	Huayquerian	5.333	11.63	151498	P. Mannion	G. I. Esteban, N. L. Nasif, and C. I. Montalvo. 2000. Nuevos registros de Dasypodidae (Xenarthra) del Mioceno tardío de la provincia de La Pampa, Argentina. Revista Espanola de Paleontología 16(1):77-87
Cingulata	Dasypodidae	Macroeuphractus	Macroeuphractus_outesi	extinct	extinct	AR	Córdoba			Quaternary	Pleistocene	Late Pliocene	Marplatan	2.58	3.6	225604	P. Mannion	R. I. Vezzosi and A. I. Olivares. 2022. Eumysops marplatensis Olivares and Verzi 2015 (Rodentia, Hystricognathi) from the Plio-Pleistocene of the Northern Pampa in Argentina: Paleoenvironmental and paleobiogeographic implications. Journal of South American Earth Sciences 113:103670
Cingulata	Dasypodidae	Macroeuphractus	Macroeuphractus_b	extinct	extinct	BO	La Paz			Neogene	Pliocene	Montehermosan-Chapadmalan (??)	Montehermosan-Chapadmalan (??)	3.3	5.333	70641	D. Croft	L. G. Marshall and T. Sempere. 1991. The Eocene to Pleistocene vertebrates of Bolivia and their stratigraphic context: a review.  In R. Suárez-Soruco (ed.), Fósiles y Facies de Bolivia - Vol. 1 Vertebrados (Revista Ténica de YPFB) 12(3-4):631-652
Cingulata	Dasypodidae	Macroeuphractus	Macroeuphractus_b	extinct	extinct	BO	La Paz			Neogene	Pliocene	Montehermosan-Chapadmalan	Montehermosan-Chapadmalan	3.3	5.333	142380	P. Mannion	A. Boscaini, T. J. Gaudin, and B. Mamani Quispe, P. Munch, P.-O. Antoine, F. Pujos. 2019. New well-preserved craniodental remains of Simomylodon uccasamamensis (Xenarthra: Mylodontidae) from the Pliocene of the Bolivian Altiplano: phylogenetic, chronostratigraphic and palaeobiogeographical implications. Zoological Journal of the Linnean Society 185(2):459-486
Cingulata	Dasypodidae	Meteutatus	Meteutatus	extinct	extinct	BR	Paraná	Curitiba	Guabirotuba	Paleogene	Eocene	Middle Eocene	Barrancan	37.71	47.8	186567	P. Mannion	F. A. Sedor, E. V. Oliveira, and D. D. Silva, L. A. Fernandes, R. F. Cunha, A. M. Ribeiro, E. V. Dias. 2017. A New South American Paleogene Land Mammal Fauna, Guabirotuba Formation (Southern Brazil). Journal of Mammalian Evolution 24:39-55
Cingulata	Dasypodidae	Meteutatus	Meteutatus_rigidus	extinct	extinct	AR	Santa Cruz	La Flecha	Sarmiento	Paleogene	Oligocene	Late Oligocene	Deseadan	23.03	27.82	50074	P. Mannion	A. A. Carlini, M. R. Ciancio, and J. J. Flynn, G. J. Scillato-Yané, A. R. Wyss. 2009. The phylogenetic and biostratigraphic significance of new armadillos (Mammalia, Xenarthra, Dasypodidae, Euphractinae) from the Tinguirirican (early Oligocene) of Chile. Journal of Systematic Palaeontology 7(4):489-503
Cingulata	Dasypodidae	Meteutatus	Sadypus_confluens	extinct	extinct	AR	Chubut			Paleogene	Oligocene	Early Oligocene	Tinguirirican	27.82	33.9	176200	J. Zijlstra	A. A. Carlini, M. R. Ciancio, and G. J. Scillato-Yane. 2010. Middle Eocene-Early Miocene Dasypodidae (Xenarthra) of southern South America: biostratigraphy and palaeoecology.  In R. H. Madden, A. A. Carlini, M. G. Vucetich, R. F. Kay (eds.), The Paleontology of Gran Barranca: Evolution and Environmental Change through the Middle Cenozoic of Patagonia. Cambridge University Press.
Cingulata	Dasypodidae	Meteutatus	Meteutatus_percarinatus	extinct	extinct	AR	Chubut	Barrancas Blancas	Sarmiento	Paleogene	Oligocene	Tinguirirican - Deseadan	Tinguirirican - Deseadan	23.03	33.9	186572	P. Mannion	M. T. Dozo, M. Ciancio, and P. Bouza, G. Martínez. 2014. Nueva asociación de mamíferos del Paleógeno en el este de la Patagonia (provincia de Chubut, Argentina): implicancias biocronológicas y paleobiogeográficas. Andean Geology 41(1):224-247
Cingulata	Dasypodidae	Meteutatus	Meteutatus_percarinatus	extinct	extinct	AR	Chubut			Paleogene	Eocene	Bartonian (~Mustersan)	Bartonian (~Mustersan)	36	39	13779	J. Zijlstra	F. Ameghino. 1902. Notices préliminaires sur des mammifères nouveaux des terrains Crétacé de Patagonie {preliminary notes on new mammals from the Cretaceous terrains of Patagonia]. Boletin de la Academia Nacional de Ciencias de Córdoba 17:5-70
Cingulata	Dasypodidae	Meteutatus	Sadypus_confluens	extinct	extinct	AR	Chubut	Cerro del Humo	Musters	Paleogene	Eocene	Late Eocene	Mustersan	33.9	37.71	175761	J. Zijlstra	G. G. Simpson. 1948. The beginning of the age of mammals in South America. Part I. Bulletin of the American Museum of Natural History 91:1-232
Cingulata	Dasypodidae	Meteutatus	Sadypus_tortuosus	extinct	extinct	AR	Chubut	Gran Barranca (La Cantera)	Sarmiento	Paleogene	Oligocene	Rupelian (Tinguirirican?)	Rupelian (Tinguirirican?)	30	33.9	176201	J. Zijlstra	A. A. Carlini, M. R. Ciancio, and G. J. Scillato-Yane. 2010. Middle Eocene-Early Miocene Dasypodidae (Xenarthra) of southern South America: biostratigraphy and palaeoecology.  In R. H. Madden, A. A. Carlini, M. G. Vucetich, R. F. Kay (eds.), The Paleontology of Gran Barranca: Evolution and Environmental Change through the Middle Cenozoic of Patagonia. Cambridge University Press.
Cingulata	Dasypodidae	Meteutatus	Meteutatus_tinguiririquensis	extinct	extinct	CH		Tinguiririca		Paleogene	Oligocene	Early Oligocene	Tinguirirican	27.82	33.9	176269	P. Mannion	A. A. Carlini, M. R. Ciancio, and J. J. Flynn, G. J. Scillato-Yané, A. R. Wyss. 2009. The phylogenetic and biostratigraphic significance of new armadillos (Mammalia, Xenarthra, Dasypodidae, Euphractinae) from the Tinguirirican (early Oligocene) of Chile. Journal of Systematic Palaeontology 7(4):489-503
Cingulata	Dasypodidae	Paleuphractus	Paleuphractus_a	extinct	extinct	AR	Buenos Aires			Neogene	Pliocene	Early Pliocene	Montehermosan	3.6	5.333	145757	C. Jaramillo	A. Mones. 1980. Sobre una colección de vertebrados fósiles de Monte Hermoso (Plioceno Superior), Argentina, con la descripción de una nueva especie de Marmosa (Marsupialia: Didelphidae). Comunicaciones Paleontologicas del Museo de Historia Natural de Montevideo 1(8):159-169
Cingulata	Dasypodidae	Paleuphractus	Paleuphractus_a	extinct	extinct	AR	Catamarca	Santa María		Neogene	Miocene	Late Miocene	Huayquerian	5.333	11.63	204641	P. Mannion	G. I. Esteban and N. L. Nasif. 1996. Nuevos Dasypodidae (Mammalia, Xenarthra) del Mioceno tardio del Valle del Cajon, Catamarca, Argentina. Ameghiniana 33(3):327-334
Cingulata	Dasypodidae	Paleuphractus	Paleuphractus_argentinus	extinct	extinct	AR	Catamarca	Puerta de Corral Quemado	Andalhuala	Neogene	Miocene	Huayquerian - Chapadmalan	Huayquerian - Chapadmalan	3.3	9	198542	P. Mannion	G. Esteban, N. Nasif, and S. M. Georgieff. 2014. Cronobioestratigrafía del Mioceno tardío – Plioceno temprano, Puerta de Corral Quemado y Villavil, provincia de Catamarca, Argentina. Acta geológica lilloana 26(2):165-192
Cingulata	Dasypodidae	Paleuphractus	Paleuphractus_b	extinct	extinct	BO	Chuquisaca			Neogene	Miocene	Late Miocene	Huayquerian	5.333	11.63	68792	D. Croft	L. G. Marshall and T. Sempere. 1991. The Eocene to Pleistocene vertebrates of Bolivia and their stratigraphic context: a review.  In R. Suárez-Soruco (ed.), Fósiles y Facies de Bolivia - Vol. 1 Vertebrados (Revista Ténica de YPFB) 12(3-4):631-652
Cingulata	Dasypodidae	Paraeutatus	Paraeutatus	extinct	extinct	AR	Santa Cruz			Neogene	Miocene	Early Miocene	Santacrucian	15.97	23.03	176565	J. Zijlstra	S. F. Vizcaíno, J. C. Fernicola, and M. S. Bargo. 2012. Paleobiology of Santacrucian glyptodonts and armadillos (Xenarthra, Cingulata).  In S. F. Vizcaí­no, R. F. Kay, M. S. Bargo (eds.), Early Miocene Paleobiology in Patagonia: High-Latitude Paleocommunities of the Santa Cruz Formation. Cambridge University Press.
Cingulata	Dasypodidae	Parastegosimpsonia	Parastegosimpsonia	extinct	extinct	PE	Departamento de Ucayali	Provincia Atalaya		Paleogene	Oligocene	~Tinguirirican-Mustersan	~Tinguirirican-Mustersan	28.1	37.2	149523	R. Butler	M. R. Ciancio, A. A. Carlini, and K. E. Campbell, G. J. Scillato-Yané. 2012. New Palaeogene cingulates (Mammalia, Xenarthra) from Santa Rosa, Peru; and their importance in the context of South American faunas. Journal of Systematic Palaeontology 11(6):727-741
Cingulata	Dasypodidae	Parastegosimpsonia	Parastegosimpsonia_peruana	extinct	extinct	PE		Shapaja		Paleogene	Oligocene	Late Eocene (Tinguirirican?)	Late Eocene (Tinguirirican?)	30	33.9	199562	P. Mannion	P. -O. Antoine, J. Yans, and A. A. Castillo, N. Stutz, M. A. Abello, S. Adnet, M. A. Custódio, A. Benites-Palomino, G. Billet, M. Boivin, F. Herrera, C. Jaramillo, C. Mártinez, F. Moreno, R. E. Navarrete, F. R. Negri, F. Parra, F. Pujos, J. -C. Rage, A. M. Ribeiro, C. Robinet, M. Rod. 2021. Biotic community and landscape changes around the Eocene–Oligocene transition at Shapaja, Peruvian Amazonia: Regional or global drivers?. Global and Planetary Change 202:103512
Cingulata	Dasypodidae	Parastegosimpsonia	Parastegosimpsonia_peruana	extinct	extinct	PE	Departamento de Ucayali	Provincia Atalaya		Paleogene	Oligocene	Early Oligocene	Tinguirirican	27.82	33.9	149523	R. Butler	M. R. Ciancio, A. A. Carlini, and K. E. Campbell, G. J. Scillato-Yané. 2012. New Palaeogene cingulates (Mammalia, Xenarthra) from Santa Rosa, Peru; and their importance in the context of South American faunas. Journal of Systematic Palaeontology 11(6):727-741
Cingulata	Dasypodidae	Parastegosimpsonia	Parastegosimpsonia_peruana	extinct	extinct	AR	Catamarca	Antofagasta de la Sierra	Geste (middle)	Paleogene	Oligocene	Early Oligocene	Tinguirirican	27.82	33.9	41608	P. Mannion	M. R. Ciancio, C. Herrera, and A. Aramayo, P. Payrola, J. Babot. 2016. Diversity of cingulate xenarthrans in the middle–late Eocene of Northwestern Argentina. Acta Palaeontologica Polonica 61(3):575-590
Cingulata	Dasypodidae	Parutaetus	Parutaetus	extinct	extinct	BR	Paraná	Curitiba	Guabirotuba	Paleogene	Eocene	Middle Eocene	Barrancan	37.71	47.8	186567	P. Mannion	F. A. Sedor, E. V. Oliveira, and D. D. Silva, L. A. Fernandes, R. F. Cunha, A. M. Ribeiro, E. V. Dias. 2017. A New South American Paleogene Land Mammal Fauna, Guabirotuba Formation (Southern Brazil). Journal of Mammalian Evolution 24:39-55
Cingulata	Dasypodidae	Parutaetus	Parutaetus_clusus	extinct	extinct	AR	Chubut			Paleogene	Eocene	Bartonian (~Mustersan)	Bartonian (~Mustersan)	36	39	13779	J. Zijlstra	F. Ameghino. 1902. Notices préliminaires sur des mammifères nouveaux des terrains Crétacé de Patagonie {preliminary notes on new mammals from the Cretaceous terrains of Patagonia]. Boletin de la Academia Nacional de Ciencias de Córdoba 17:5-70
Cingulata	Dasypodidae	Parutaetus	Parutaetus_chilensis	extinct	extinct	AR	Chubut	La Cancha		Paleogene	Oligocene	Early Oligocene	Tinguirirican	27.82	33.9	176201	J. Zijlstra	A. A. Carlini, M. R. Ciancio, and G. J. Scillato-Yane. 2010. Middle Eocene-Early Miocene Dasypodidae (Xenarthra) of southern South America: biostratigraphy and palaeoecology.  In R. H. Madden, A. A. Carlini, M. G. Vucetich, R. F. Kay (eds.), The Paleontology of Gran Barranca: Evolution and Environmental Change through the Middle Cenozoic of Patagonia. Cambridge University Press.
Cingulata	Dasypodidae	Parutaetus	Parutaetus_chilensis	extinct	extinct	AR	Chubut	Gran Barranca (La Cantera)	Sarmiento	Paleogene	Oligocene	Rupelian (Tinguirirican?)	Rupelian (Tinguirirican?)	30	33.9	186572	P. Mannion	M. T. Dozo, M. Ciancio, and P. Bouza, G. Martínez. 2014. Nueva asociación de mamíferos del Paleógeno en el este de la Patagonia (provincia de Chubut, Argentina): implicancias biocronológicas y paleobiogeográficas. Andean Geology 41(1):224-247
Cingulata	Dasypodidae	Parutaetus	Parutaetus_chilensis	extinct	extinct	AR	Chubut	Laguna Los Machos	Sarmiento	Paleogene	Oligocene	Late Oligocene	Deseadan	23.03	27.82	176465	P. Mannion	A. A. Carlini, M. R. Ciancio, and J. J. Flynn, G. J. Scillato-Yané, A. R. Wyss. 2009. The phylogenetic and biostratigraphic significance of new armadillos (Mammalia, Xenarthra, Dasypodidae, Euphractinae) from the Tinguirirican (early Oligocene) of Chile. Journal of Systematic Palaeontology 7(4):489-503
Cingulata	Dasypodidae	Parutaetus	Parutaetus_punaensis	extinct	extinct	AR	Salta	Salar Pozuelos	Geste (middle)	Paleogene	Eocene	Late Eocene	Mustersan	33.9	37.71	175809	P. Mannion	M. R. Ciancio, C. Herrera, and A. Aramayo, P. Payrola, J. Babot. 2016. Diversity of cingulate xenarthrans in the middle–late Eocene of Northwestern Argentina. Acta Palaeontologica Polonica 61(3):575-590
Cingulata	Dasypodidae	Parutaetus	Parutaetus_punaensis	extinct	extinct	AR	Salta			Paleogene	Eocene	Lutetian (~Vacan)	Lutetian (~Vacan)	41.2	47.8	225030	P. Mannion	J. C. Fernicola, A. N. Zimicz, and L. Chornogubsky, L. E. Cruz, M. Bond, M. Arnal, M. Cárdenas, M. Fernández. 2021. New assemblage of cingulates from the Quebrada de Los Colorados Formation (middle Eocene) at Los Cardones National Park (Salta Province, Argentina) and the Casamayoran SALMA problem at\r\nNorthwestern Argentina. Journal of South American Earth Sciences 111:103476
Cingulata	Dasypodidae	Parutaetus	Parutaetus_chilensis	extinct	extinct	CL		Tinguiririca		Paleogene	Oligocene	Early Oligocene	Tinguirirican	27.82	33.9	38072	P. Mannion	A. A. Carlini, M. R. Ciancio, and J. J. Flynn, G. J. Scillato-Yané, A. R. Wyss. 2009. The phylogenetic and biostratigraphic significance of new armadillos (Mammalia, Xenarthra, Dasypodidae, Euphractinae) from the Tinguirirican (early Oligocene) of Chile. Journal of Systematic Palaeontology 7(4):489-503
Cingulata	Dasypodidae	Proeuphractus	Proeuphractus limpidus	extinct	extinct	AR	La Rioja	Arauco		Neogene	Miocene	Late Miocene	Huayquerian	5.333	11.63	55596	D. Croft	A. A. Tauber. 2005. Mamíferos fósiles y edad de la Formación Salicas (Mioceno tardío) de la sierra de Velasco, La Rioja, Argentina. Ameghiniana 42(2):443-460
Cingulata	Dasypodidae	Proeuphractus	Proeuphractus_limpidus	extinct	extinct	AR	La Pampa	Cerro La Bota	Cerro Azul	Neogene	Miocene	Late Miocene	Chasicoan	5.333	11.63	152063	P. Mannion	C. I. Montalvo, R. L. Tomassini, and R. Sostillo, E. Cerdeño, DH Verzi, G. Visconti, A. Folguera, GI Schmidt. 2019. A chasicoan (late miocene) vertebrate assemblage from cerro azul formation, central Argentina. Geomorphological and biochronological considerations. Journal of South American Earth Sciences
Cingulata	Dasypodidae	Proeuphractus	Proeuphractus	extinct	extinct	AR	Buenos Aires			Neogene	Pliocene	Early Pliocene	Montehermosan	3.6	5.333	198863	P. Mannion	E. P. Tonni, J. L. Prado, and F. Fidalgo, J. H. Laza. 1992. El Piso/Edad Monlehermosense (Plioceno) y sus mamíferos. Actas III Jornadas Geologicas Bonarenses
